0.7172437202987104, 0.7753564154786153, 0.7864901561439241, 0.7441276306856757, 0.7433129667345554, 0.7424983027834352
0.7753564154786153, 0.7864901561439241, 0.7441276306856757, 0.7433129667345554, 0.7424983027834352, 0.781602172437203
0.7864901561439241, 0.7441276306856757, 0.7433129667345554, 0.7424983027834352, 0.781602172437203, 0.7864901561439241
0.7441276306856757, 0.7433129667345554, 0.7424983027834352, 0.781602172437203, 0.7864901561439241, 0.7829599456890702
0.7433129667345554, 0.7424983027834352, 0.781602172437203, 0.7864901561439241, 0.7829599456890702, 0.7568906992532248
0.7424983027834352, 0.781602172437203, 0.7864901561439241, 0.7829599456890702, 0.7568906992532248, 0.7596062457569589
0.781602172437203, 0.7864901561439241, 0.7829599456890702, 0.7568906992532248, 0.7596062457569589, 0.7699253224711475
0.7864901561439241, 0.7829599456890702, 0.7568906992532248, 0.7596062457569589, 0.7699253224711475, 0.753632043448744
0.7829599456890702, 0.7568906992532248, 0.7596062457569589, 0.7699253224711475, 0.753632043448744, 0.7511880515953838
0.7568906992532248, 0.7596062457569589, 0.7699253224711475, 0.753632043448744, 0.7511880515953838, 0.7718262050237611
0.7596062457569589, 0.7699253224711475, 0.753632043448744, 0.7511880515953838, 0.7718262050237611, 0.7661235573659201
0.7699253224711475, 0.753632043448744, 0.7511880515953838, 0.7718262050237611, 0.7661235573659201, 0.8193482688391039
0.753632043448744, 0.7511880515953838, 0.7718262050237611, 0.7661235573659201, 0.8193482688391039, 0.7859470468431775
0.7511880515953838, 0.7718262050237611, 0.7661235573659201, 0.8193482688391039, 0.7859470468431775, 0.8147318397827562
0.7718262050237611, 0.7661235573659201, 0.8193482688391039, 0.7859470468431775, 0.8147318397827562, 0.8073998642226748
0.7661235573659201, 0.8193482688391039, 0.7859470468431775, 0.8147318397827562, 0.8073998642226748, 0.7889341479972848
0.8193482688391039, 0.7859470468431775, 0.8147318397827562, 0.8073998642226748, 0.7889341479972848, 0.7663951120162936
0.7859470468431775, 0.8147318397827562, 0.8073998642226748, 0.7889341479972848, 0.7663951120162936, 0.7498302783435166
0.8147318397827562, 0.8073998642226748, 0.7889341479972848, 0.7663951120162936, 0.7498302783435166, 0.7357094365241006
0.8073998642226748, 0.7889341479972848, 0.7663951120162936, 0.7498302783435166, 0.7357094365241006, 0.7313645621181264
0.7889341479972848, 0.7663951120162936, 0.7498302783435166, 0.7357094365241006, 0.7313645621181264, 0.7262050237610321
0.7663951120162936, 0.7498302783435166, 0.7357094365241006, 0.7313645621181264, 0.7262050237610321, 0.7384249830278347
0.7498302783435166, 0.7357094365241006, 0.7313645621181264, 0.7262050237610321, 0.7384249830278347, 0.7346232179226072
0.7357094365241006, 0.7313645621181264, 0.7262050237610321, 0.7384249830278347, 0.7346232179226072, 0.7346232179226072
0.7313645621181264, 0.7262050237610321, 0.7384249830278347, 0.7346232179226072, 0.7346232179226072, 0.7025797691785473
0.7262050237610321, 0.7384249830278347, 0.7346232179226072, 0.7346232179226072, 0.7025797691785473, 0.6879158180583845
0.7384249830278347, 0.7346232179226072, 0.7346232179226072, 0.7025797691785473, 0.6879158180583845, 0.661846571622539
0.7346232179226072, 0.7346232179226072, 0.7025797691785473, 0.6879158180583845, 0.661846571622539, 0.6645621181262732
